click_id,banner_id,campaign_id
101995,134,31
101996,292,1
101997,486,4
101998,146,4
101999,440,4
102000,497,35
102001,463,1
102002,339,28
102003,158,15
102004,417,30
102005,326,28
102006,332,32
102007,440,3
102008,382,7
102009,236,29
102010,451,10
102011,101,44
102012,119,4
102013,294,27
102014,279,49
102015,428,44
102016,250,40
102017,429,8
102018,139,20
102019,426,9
102020,179,10
102021,284,9
102022,349,32
102023,389,4
102024,384,14
102025,214,19
102026,358,13
102027,210,5
102028,296,4
102029,359,33
102030,360,28
102031,209,31
102032,396,12
102033,387,28
102034,499,34
102035,412,22
102036,386,47
102037,134,11
102038,406,18
102039,121,20
102040,298,20
102041,100,46
102042,289,40
102043,449,7
102044,473,24
102045,125,33
102046,455,40
102047,357,5
102048,115,38
102049,185,9
102050,483,22
102051,446,20
102052,481,37
102053,109,4
102054,340,13
102055,109,31
102056,402,7
102057,216,12
102058,281,49
102059,478,8
102060,146,29
102061,155,21
102062,400,21
102063,402,20
102064,155,24
102065,183,28
102066,273,18
102067,148,7
102068,330,7
102069,493,20
102070,114,9
102071,133,27
102072,208,47
102073,468,20
102074,379,45
102075,109,6
102076,370,20
102077,467,25
102078,146,50
102079,320,36
102080,375,20
102081,270,43
102082,107,28
102083,268,47
102084,140,1
102085,463,41
102086,497,44
102087,172,10
102088,238,41
102089,171,40
102090,171,26
102091,145,12
102092,390,34
102093,413,10
102094,450,12
102095,368,15
102096,190,43
102097,138,46
102098,224,6
102099,333,3
102100,117,27
102101,403,35
102102,471,12
102103,163,42
102104,378,45
102105,314,39
102106,438,40
102107,405,34
102108,445,35
102109,382,19
102110,314,33
102111,323,34
102112,275,8
102113,189,45
102114,319,31
102115,442,19
102116,235,1
102117,155,21
102118,149,14
102119,321,33
102120,218,5
102121,260,28
102122,160,37
102123,477,28
102124,160,9
102125,192,8
102126,117,46
102127,377,6
102128,332,23
102129,149,46
102130,240,46
102131,248,38
102132,430,19
102133,263,20
102134,392,12
102135,395,18
102136,261,3
102137,415,2
102138,463,28
102139,210,44
102140,405,47
102141,212,23
102142,419,48
102143,232,14
102144,435,17
102145,171,32
102146,410,29
102147,496,7
102148,224,23
102149,106,46
102150,298,19
102151,180,40
102152,287,11
102153,436,38
102154,161,30
102155,144,32
102156,436,16
102157,300,45
102158,366,50
102159,391,28
102160,103,41
102161,441,29
102162,401,35
102163,494,35
102164,386,27
102165,267,9
102166,159,5
102167,107,26
102168,310,6
102169,352,35
102170,463,32
102171,185,36
102172,263,28
102173,279,31
102174,171,9
102175,165,12
102176,425,49
102177,202,50
102178,445,3
102179,100,21
102180,454,15
102181,244,18
102182,416,6
102183,331,10
102184,489,11
102185,249,37
102186,248,32
102187,479,13
102188,282,26
102189,343,13
102190,325,7
102191,291,50
102192,140,35
102193,133,32
102194,248,34
102195,223,46
102196,222,49
102197,376,6
102198,119,47
102199,340,8
102200,368,29
102201,421,31
102202,170,6
102203,382,48
102204,155,17
102205,263,22
102206,154,47
102207,313,12
102208,183,13
102209,436,9
102210,273,39
102211,358,17
102212,342,21
102213,486,1
102214,419,22
102215,362,39
102216,198,40
102217,383,2
102218,182,3
102219,142,23
102220,325,5
102221,169,12
102222,154,46
102223,405,44
102224,471,22
102225,372,21
102226,195,46
102227,384,32
102228,473,48
102229,169,33
102230,349,19
102231,393,4
102232,197,29
102233,177,16
102234,364,31
102235,291,12
102236,369,1
102237,276,47
102238,350,46
102239,212,32
102240,477,27
102241,235,36
102242,492,29
102243,309,9
102244,232,35
102245,117,36
102246,205,50
102247,166,41
102248,374,23
102249,242,29
102250,193,11
102251,395,49
102252,228,19
102253,245,25
102254,324,45
102255,244,43
102256,154,6
102257,152,14
102258,349,40
102259,490,20
102260,402,13
102261,488,41
102262,250,33
102263,310,2
102264,164,44
102265,440,42
102266,391,39
102267,107,30
102268,415,25
102269,441,49
102270,152,43
102271,358,5
102272,286,19
102273,178,19
102274,257,33
102275,276,17
102276,364,33
102277,143,16
102278,281,14
102279,272,30
102280,211,36
102281,287,39
102282,447,7
102283,197,17
102284,348,9
102285,163,39
102286,424,22
102287,396,39
102288,287,7
102289,321,34
102290,331,5
102291,384,46
102292,310,3
102293,403,38
102294,240,49
102295,334,25
102296,172,46
102297,344,12
102298,294,24
102299,478,44
102300,238,42
102301,145,45
102302,268,48
102303,404,2
102304,251,46
102305,408,10
102306,495,46
102307,274,5
102308,248,3
102309,242,9
102310,421,46
102311,200,40
102312,457,36
102313,490,25
102314,144,23
102315,482,21
102316,356,9
102317,354,48
102318,430,28
102319,301,22
102320,458,37
102321,191,45
102322,169,22
102323,217,25
102324,238,34
102325,109,22
102326,436,3
102327,323,24
102328,407,32
102329,422,41
102330,125,11
102331,413,34
102332,467,43
102333,235,7
102334,196,27
102335,207,40
102336,236,24
102337,295,19
102338,415,7
102339,356,25
102340,378,11
102341,122,40
102342,377,33
102343,455,21
102344,400,46
102345,358,12
102346,114,43
102347,232,46
102348,380,32
102349,361,38
102350,394,11
102351,400,4
102352,234,20
102353,215,7
102354,153,49
102355,179,9
102356,257,4
102357,402,28
102358,417,25
102359,278,20
102360,112,10
102361,147,17
102362,271,11
102363,478,12
102364,374,13
102365,117,24
102366,437,40
102367,398,27
102368,174,42
102369,403,31
102370,238,22
102371,168,48
102372,488,41
102373,255,16
102374,380,48
102375,150,36
102376,221,39
102377,319,42
102378,500,28
102379,439,11
102380,393,20
102381,431,14
102382,138,48
102383,451,28
102384,427,14
102385,265,4
102386,228,16
102387,413,38
102388,429,9
102389,346,9
102390,145,42
102391,364,22
102392,148,24
102393,127,27
102394,414,33
102395,491,47
102396,252,29
102397,361,12
102398,398,40
102399,197,40
102400,181,20
102401,139,34
102402,188,30
102403,484,41
102404,476,36
102405,462,31
102406,483,26
102407,191,46
102408,338,13
102409,434,29
102410,417,48
102411,492,28
102412,485,3
102413,202,26
102414,280,2
102415,159,22
102416,296,49
102417,361,45
102418,241,49
102419,217,3
102420,326,5
102421,230,13
102422,279,21
102423,347,33
102424,488,9
102425,241,25
102426,398,2
102427,181,44
102428,258,32
102429,332,50
102430,461,29
102431,389,46
102432,310,17
102433,297,14
102434,288,32
102435,425,35
102436,411,40
102437,401,48
102438,251,19
102439,431,13
102440,486,4
102441,263,32
102442,433,49
102443,490,34
102444,312,24
102445,478,37
102446,395,15
102447,265,50
102448,440,32
102449,345,50
102450,439,13
102451,463,34
102452,481,12
102453,136,44
102454,414,15
102455,172,14
102456,185,46
102457,249,29
102458,121,9
102459,345,47
102460,267,32
102461,182,20
102462,161,48
102463,456,50
102464,430,26
102465,417,38
102466,356,39
102467,481,38
102468,208,13
102469,227,31
102470,357,20
102471,449,13
102472,413,9
102473,430,9
102474,340,36
102475,425,47
102476,299,4
102477,474,26
102478,317,17
102479,367,33
102480,367,11
102481,179,25
102482,204,36
102483,151,34
102484,401,8
102485,436,9
102486,183,35
102487,267,2
102488,174,37
102489,244,39
102490,225,9
102491,464,13
102492,274,30
102493,314,28
102494,131,24
102495,228,2
102496,149,12
102497,335,21
102498,467,49
102499,407,4
102500,171,7
102501,207,15
102502,208,30
102503,263,44
102504,177,18
102505,458,3
102506,230,37
102507,245,14
102508,249,44
102509,335,39
102510,241,49
102511,424,48
102512,214,16
102513,212,7
102514,327,27
102515,326,11
102516,472,43
102517,489,23
102518,190,29
102519,317,15
102520,240,32
102521,204,15
102522,124,49
102523,267,50
102524,310,48
102525,303,34
102526,352,35
102527,135,37
102528,497,20
102529,487,41
102530,160,10
102531,214,39
102532,153,35
102533,180,39
102534,169,42
102535,430,18
102536,389,25
102537,257,6
102538,425,32
102539,337,20
102540,377,23
102541,120,9
102542,399,47
102543,247,30
102544,428,43
102545,202,35
102546,108,17
102547,344,2
102548,315,2
102549,169,7
102550,131,1
102551,220,6
102552,302,50
102553,158,2
102554,176,31
102555,124,34
102556,324,25
102557,417,3
102558,447,41
102559,229,44
102560,274,36
102561,367,46
102562,479,29
102563,286,21
102564,290,44
102565,177,37
102566,417,34
102567,401,21
102568,341,39
102569,155,13
102570,227,22
102571,408,11
102572,347,36
102573,446,15
102574,248,42
102575,487,11
102576,182,44
102577,378,37
102578,273,35
102579,322,6
102580,361,14
102581,179,31
102582,269,25
102583,373,40
102584,460,2
102585,324,5
102586,260,14
102587,448,36
102588,155,24
102589,428,48
102590,192,22
102591,314,37
102592,267,12
102593,287,43
102594,265,20
102595,293,39
102596,369,3
102597,288,37
102598,188,19
102599,283,30
102600,218,40
102601,326,41
102602,391,31
102603,345,20
102604,410,32
102605,471,16
102606,417,17
102607,464,42
102608,110,2
102609,143,1
102610,394,30
102611,253,38
102612,422,48
102613,213,47
102614,210,34
102615,348,39
102616,259,7
102617,398,26
102618,366,49
102619,273,17
102620,201,50
102621,210,23
102622,324,24
102623,172,21
102624,386,36
102625,238,30
102626,325,34
102627,432,43
102628,154,9
102629,180,48
102630,330,7
102631,359,38
102632,176,29
102633,451,34
102634,419,1
102635,342,20
102636,294,48
102637,383,6
102638,350,42
102639,354,15
102640,498,19
102641,451,35
102642,410,44
102643,283,48
102644,434,37
102645,247,11
102646,301,27
102647,402,21
102648,190,38
102649,450,18
102650,215,6
102651,222,48
102652,285,1
102653,166,46
102654,178,21
102655,339,28
102656,175,21
102657,328,28
102658,168,49
102659,293,29
102660,329,9
102661,134,40
102662,434,34
102663,426,22
102664,494,28
102665,273,4
102666,309,6
102667,416,28
102668,277,22
102669,324,41
102670,348,20
102671,174,46
102672,394,4
102673,291,46
102674,277,34
102675,191,12
102676,206,25
102677,376,3
102678,168,19
102679,199,18
102680,498,9
102681,348,14
102682,361,14
102683,333,8
102684,230,14
102685,189,48
102686,273,7
102687,290,48
102688,178,39
102689,398,47
102690,321,39
102691,190,11
102692,166,44
102693,303,33
102694,424,47
102695,436,5
102696,378,9
102697,226,20
102698,451,8
102699,138,16
102700,378,18
102701,149,39
102702,139,26
102703,477,3
102704,309,11
102705,257,7
102706,437,49
102707,174,28
102708,293,11
102709,138,14
102710,148,3
102711,304,26
102712,396,5
102713,195,36
102714,460,45
102715,127,1
102716,405,3
102717,281,18
102718,432,13
102719,494,49
102720,394,34
102721,193,9
102722,258,29
102723,331,24
102724,407,16
102725,359,47
102726,254,39
102727,264,20
102728,234,28
102729,133,23
102730,118,6
102731,465,11
102732,204,16
102733,367,23
102734,269,35
102735,204,30
102736,150,37
102737,238,34
102738,476,25
102739,138,4
102740,196,26
102741,245,43
102742,316,45
102743,263,7
102744,363,8
102745,236,4
102746,116,16
102747,467,17
102748,139,47
102749,159,26
102750,401,46
102751,421,39
102752,390,34
102753,247,37
102754,363,18
102755,483,16
102756,119,3
102757,277,27
102758,291,43
102759,377,17
102760,348,40
102761,153,27
102762,214,22
102763,358,26
102764,385,6
102765,284,17
102766,428,29
102767,297,3
102768,403,50
102769,160,20
102770,177,30
102771,500,40
102772,485,6
102773,314,8
102774,459,6
102775,498,30
102776,384,9
102777,439,3
102778,406,48
102779,457,5
102780,439,21
102781,489,18
102782,363,46
102783,173,39
102784,293,4
102785,465,46
102786,311,1
102787,460,33
102788,298,19
102789,412,36
102790,369,26
102791,165,44
102792,223,50
102793,108,20
102794,436,23
102795,363,44
102796,136,18
102797,289,6
102798,223,16
102799,495,10
102800,402,43
102801,300,47
102802,214,30
102803,475,18
102804,200,6
102805,222,32
102806,173,47
102807,111,18
102808,500,19
102809,189,12
102810,283,41
102811,185,13
102812,133,44
102813,298,6
102814,401,47
102815,146,19
102816,485,38
102817,472,24
102818,252,39
102819,113,7
102820,424,43
102821,226,12
102822,237,25
102823,142,26
102824,205,1
102825,221,11
102826,330,15
102827,225,21
102828,214,34
102829,228,40
102830,460,34
102831,226,46
102832,496,17
102833,406,39
102834,290,7
102835,435,42
102836,370,32
102837,228,47
102838,396,16
102839,110,43
102840,122,34
102841,481,8
102842,464,1
102843,369,38
102844,136,27
102845,412,28
102846,251,36
102847,307,38
102848,445,37
102849,245,7
102850,161,1
102851,122,37
102852,186,16
102853,244,3
102854,210,45
102855,255,20
102856,324,48
102857,146,1
102858,103,29
102859,227,9
102860,273,9
102861,474,39
102862,131,48
102863,381,34
102864,111,17
102865,143,36
102866,382,31
102867,222,3
102868,302,31
102869,458,33
102870,415,4
102871,366,36
102872,234,23
102873,114,37
102874,465,32
102875,340,20
102876,174,11
102877,359,6
102878,423,21
102879,303,6
102880,398,43
102881,260,34
102882,111,46
102883,286,7
102884,187,44
102885,326,41
102886,356,50
102887,465,13
102888,119,26
102889,274,38
102890,407,11
102891,286,39
102892,430,44
102893,263,21
102894,358,45
102895,411,44
102896,313,20
102897,341,48
102898,120,13
102899,408,32
102900,427,21
102901,221,28
102902,248,38
102903,244,17
102904,266,6
102905,190,26
102906,207,7
102907,156,7
102908,122,12
102909,464,5
102910,204,1
102911,369,32
102912,260,5
102913,476,50
102914,376,28
102915,160,16
102916,156,49
102917,243,10
102918,491,13
102919,482,5
102920,136,17
102921,255,21
102922,301,44
102923,167,21
102924,276,11
102925,215,2
102926,384,47
102927,217,11
102928,147,4
102929,415,27
102930,483,19
102931,332,42
102932,266,15
102933,273,22
102934,375,37
102935,134,22
102936,268,12
102937,375,47
102938,112,21
102939,449,34
102940,292,5
102941,456,46
102942,170,18
102943,292,25
102944,369,29
102945,180,15
102946,116,3
102947,350,20
102948,252,38
102949,335,1
102950,232,29
102951,258,50
102952,424,48
102953,410,37
102954,488,35
102955,142,44
102956,240,15
102957,162,15
102958,138,31
102959,348,32
102960,470,14
102961,352,3
102962,383,23
102963,238,43
102964,274,20
102965,274,42
102966,423,8
102967,183,24
102968,294,19
102969,401,18
102970,442,9
102971,417,8
102972,352,18
102973,453,31
102974,111,40
102975,330,27
102976,178,18
102977,216,23
102978,338,16
102979,106,12
102980,371,41
102981,246,19
102982,441,30
102983,260,23
102984,315,12
102985,380,18
102986,159,36
102987,354,25
102988,128,28
102989,230,11
102990,395,11
102991,322,27
102992,419,34
102993,344,30
102994,432,3
102995,265,41
102996,365,7
102997,490,15
102998,250,28
102999,222,38
103000,284,40
103001,290,1
103002,461,26
103003,443,21
103004,296,36
103005,489,3
103006,133,35
103007,270,49
103008,416,48
103009,317,31
103010,324,41
103011,184,1
103012,177,36
103013,363,3
103014,202,6
103015,192,17
103016,189,38
103017,262,30
103018,360,16
103019,130,46
103020,198,45
103021,312,24
103022,276,14
103023,300,39
103024,406,36
103025,128,39
103026,421,42
103027,122,14
103028,124,14
103029,499,47
103030,320,12
103031,165,22
103032,353,13
103033,252,22
103034,114,33
103035,409,46
103036,495,44
103037,431,27
103038,433,19
103039,226,11
103040,286,9
103041,158,49
103042,190,45
103043,464,8
103044,378,47
103045,132,24
103046,371,15
103047,172,18
103048,480,28
103049,211,39
103050,167,8
103051,321,24
103052,116,17
103053,237,34
103054,436,21
103055,146,40
103056,230,11
103057,263,46
103058,368,15
103059,156,43
103060,312,16
103061,488,34
103062,103,4
103063,211,42
103064,127,5
103065,310,20
103066,338,5
103067,498,35
103068,162,16
103069,232,31
103070,463,47
103071,248,49
103072,379,42
103073,102,4
103074,267,47
103075,191,20
103076,462,48
103077,442,47
103078,140,48
103079,127,45
103080,450,1
103081,452,15
103082,440,6
103083,126,39
103084,489,11
103085,148,5
103086,137,31
103087,217,25
103088,312,31
103089,153,32
103090,196,32
103091,283,45
103092,346,18
103093,435,4
103094,318,23
103095,343,39
103096,489,32
103097,317,40
103098,197,9
103099,239,44
103100,165,16
103101,302,16
103102,448,41
103103,330,21
103104,113,11
103105,283,28
103106,376,43
103107,192,4
103108,181,28
103109,243,6
103110,291,42
103111,491,21
103112,415,1
103113,398,22
103114,171,6
103115,154,38
103116,106,5
103117,309,28
103118,428,4
103119,257,13
103120,132,6
103121,172,43
103122,496,16
103123,430,9
103124,254,42
103125,260,30
103126,144,21
103127,333,26
103128,341,21
103129,332,11
103130,410,46
103131,403,2
103132,271,37
103133,419,45
103134,280,32
103135,200,47
103136,203,44
103137,448,4
103138,436,31
103139,171,50
103140,329,38
103141,219,12
103142,103,48
103143,209,44
103144,250,17
103145,342,33
103146,326,21
103147,380,26
103148,137,40
103149,306,6
103150,392,1
103151,233,21
103152,105,47
103153,452,39
103154,344,45
103155,126,18
103156,122,9
103157,108,6
103158,273,12
103159,420,25
103160,442,37
103161,301,25
103162,473,26
103163,260,26
103164,101,7
103165,285,48
103166,198,12
103167,267,39
103168,458,31
103169,156,15
103170,204,5
103171,408,38
103172,285,18
103173,136,25
103174,207,16
103175,134,30
103176,163,41
103177,477,12
103178,247,21
103179,168,6
103180,155,18
103181,416,39
103182,154,5
103183,261,40
103184,364,15
103185,466,24
103186,248,20
103187,340,6
103188,374,46
103189,364,20
103190,331,20
103191,228,29
103192,222,34
103193,322,46
103194,167,11
103195,431,37
103196,341,17
103197,156,16
103198,174,41
103199,426,28
103200,332,40
103201,173,2
103202,316,35
103203,157,42
103204,247,29
103205,145,48
103206,192,14
103207,419,28
103208,175,8
103209,135,47
103210,376,33
103211,139,26
103212,221,16
103213,340,7
103214,343,36
103215,178,1
103216,336,25
103217,392,49
103218,378,26
103219,330,44
103220,126,7
103221,252,45
103222,482,18
103223,191,35
103224,333,27
103225,129,15
103226,295,15
103227,317,12
103228,327,6
103229,499,4
103230,174,13
103231,125,4
103232,160,45
103233,459,50
103234,413,17
103235,244,11
103236,480,18
103237,235,4
103238,373,17
103239,312,9
103240,134,16
103241,375,9
103242,460,6
103243,289,5
103244,431,9
103245,440,45
103246,111,9
103247,218,24
103248,370,34
103249,174,12
103250,345,45
103251,470,2
103252,125,30
103253,261,43
103254,225,24
103255,252,36
103256,181,17
